id,word,label
11041,"館長拍自傳電影的話,該怎麼拍?每天開直播嘴砲,有啥好拍電影的",NOTABU
75077,看到就會聯想到屁孩的東西?媽的檢舉上面那個低能兒好不好,ABU
69967,"你的小孩國中交班對,你會怎做?女兒話打斷腿,兒子的話的好",NOTABU
54867,"隱形眼鏡隱形戰機都問世了,隱形斗篷勒?我有隱形保險套,有用就像沒用一樣,讚的啦",NOTABU
85911,JPTT的黑名單終於有用了??幹 難怪我偷偷嗆你你都沒發現 幹你娘,ABU
84679,"我保全啦我也要罷工大家多多支持好嗎?好啊,快去",NOTABU
37465,元智要蓋水族館?我讀四年他媽怎麼不知道海豚是吉祥物,ABU
30477,"為什麼公務員那麼愛用IE?說個笑話,他們還想搞AI",NOTABU
88083,今年是不是安卓旗艦機大年?安卓垃圾蘋果才潮好嗎買不起就別拿手機,ABU
60622,文青都很宅嗎?垃圾文青只會消費我嗚嗚嗚嗚嗚,ABU
60961,說話到底要說得多難堪?現在幾點,NOTABU
19586,"四海遊龍是怎麼被八方雲集KO的?個人覺得,八方內餡好,四海外皮好,各圳",NOTABU
57877,"苦苦的追尋,茫茫然失去?這首也是翻唱中島美雪的歌",NOTABU
68181,牙醫為什麼還沒全面勝過醫科?因為智障高中生和家長太多,ABU
15818,大家畢業多久找到第一份工作?畢業又2個禮拜就去加入國軍,NOTABU
93264,"小弟亂煮了一碗粥,幫想名字please?吃不死人的難吃料理",NOTABU
93801,"廢文到底要幾篇?這板廢物特別多,不要太意外",ABU
16905,"台灣是人治還是法治?人治看那美麗的情,理,法",NOTABU
12335,"台劇板是第一次衝到熱門看板第二名嗎?天黑請閉眼,1989一念間,都有過",NOTABU
83152,直銷人有沒有下限?幹你娘我最氣的就是她們都會用交友軟體騙人,ABU
68597,"踢足球會有腳感不好嗎?今天實力沒拿出來,改天你就知道了,:)",NOTABU
84914,"在台灣,讓你覺得貴的有價值的東西?稅金啊,CP值高的嚇人",NOTABU
71639,女孩兒在我身上磨蹭該怎麼辦?其實是你學長在你身上,NOTABU
20088,打呼的人是不是很自私?明知自己會打呼的人還住學校宿舍就是垃圾,ABU
85682,"颱風天不想上班該怎麼辦?你是老闆就問你自己,你是員工覺得危險就跟老闆說不",NOTABU
86683,欸是有多少在用meteor啦?垃圾低能社群註冊了從來沒用過,ABU
39463,娶到A-lin有多爽?後半輩子不愁吃穿,NOTABU
53406,為什麼台灣各行各業都過勞的八卦?因為台灣勞工不敢跟老闆爭權益,NOTABU
70223,教師罷工鄉民支持嗎?先清一下當年缺教師時一堆走後門的垃圾,ABU
25566,"金城武昨天花多少錢?有粉絲送吃的來,所以沒花錢,謝謝",NOTABU
77323,☺早安~賣妹登登登登登登☺?工具人4ni,NOTABU
30843,請問收銀結機少錢的原因和大家剛接觸大概?只能說很正常…當天錢剛好跟有誤差大概一半一半,NOTABU
59306,台灣哪裡可以看落紅♥?mod之前有撥呀!基本上是一部好電影,NOTABU
25700,同事很雞巴怎麼辦?跟他說:你是在幹你娘機掰三小,ABU
79216,亞洲都是傳子不傳外人嗎?因為台灣大多中小企業都是100%自己的資金,NOTABU
19289,"大學學店要如何翻身?學店生也有優秀的好嗎,頂尖大也有垃圾學生",ABU
50524,我這樣的妹妹能賣錢嗎?智障不能賣錢,ABU
70458,被來希嗆的會考學生長大還是要交稅養他?誰養誰還不知道咧一群綠衛兵,NOTABU
53950,"買房子付現很猛嗎?新聞,頂新魏家買帝寶貸款九成,好窮",NOTABU
39183,"日本國中數學是不是都教很難?這個不是跟台灣一樣嗎,你有讀過國中?",NOTABU
80508,咖啡再不喝就酸了?真的垃圾跟星巴克一樣,ABU
30765,"有沒有Paul,Heyman的八卦?楊正磊有去採訪他阿",NOTABU
21199,男友在年夜飯的表現很差?別幻想了快去練功拿寶石抽包吧,NOTABU
27419,"我不4機器人?你是機器人,你不知道嗎=,=",NOTABU
89343,智障軍公教把人撞到肋骨斷裂超白爛?那群抗議的最該打的人是豬隊友,ABU
95491,"鄭立?太多字了,一頁之內說完好嗎",NOTABU
17823,"保險業處經理會擔心組織另開處?當然就弄掛這個經理,接收他的業績和客戶",NOTABU
75297,覺得初音是老婆是一種病嗎?幹你娘誰說初音是軟體的出來單挑媽的,ABU
78992,泰國跟中國一樣奴?我以為鄉民會說這些泰國人都是被洗腦還沒覺醒,NOTABU
69158,"當坊間最善舞的女兒死了?恭迎慈孤觀音,渡世靈顯四方",NOTABU
34042,"竹竹苗為什麼不合併升格第七都?竹南頭份割去新竹反而比較可以,屏東跟高雄比較好",NOTABU
52862,家用主機要如何贏手機?打不贏啦愛玩糞遊戲的智障一堆,ABU
47937,"有沒有好幾年沒工作,第一步怎麼走的卦?自斷手腳去乞討吧,還可以申請身心障礙手冊很多優惠",NOTABU
87827,花好幾千買馭夫手環的是什麼人?不如乖乖去買情趣用品,NOTABU
36961,為什麼op的新聞反而更多人推?因為台灣人很健忘,NOTABU
42576,"低收入戶可以開名車、拿名牌包嗎?可以,低調點財產不要在自己名下就好",NOTABU
97672,淋浴時尿尿是正常的嗎?媽的當兵就是有你這種人一定要在洗澡間尿尿,ABU
50553,"姆咪公主?操抽插智障你也爽,叫床只會姆咪姆咪的一下就軟了",ABU
29229,大家是怎麼撐過來的?從20歲後沒撐過來過,NOTABU
30225,"有理組挺核到場聲援以核養綠絕食客嗎?笑人一事無成,怎不說說自己在哪高就?XD",NOTABU
71970,甲甲有甚麼特徵?純粹覺得是你學長玩心大發,NOTABU
59087,漢堡王的漢堡到底好不好吃?你怎麼不去肯德基吃蛋塔,NOTABU
21986,"魯蛇是否只能考試?是,我就是如文所述的過來人",NOTABU
65172,"洪荒之力打得贏三向之力嗎?16分,請再加強",NOTABU
23585,驚!看電影旁邊的女生居然?到底在趁三小,NOTABU
42032,女友很緊?幹你媽的共殺小,ABU
34271,"撿到一本筆記本,要在上面寫什麼?彌海沙被到寫不了字",NOTABU
34964,"有沒有小學的國術隊的八卦?我去打架,結果裡面都是一堆弄草藥的歐吉桑",NOTABU
92318,"吃尾牙第一道菜要上什麼才好?早一點好阿,我們都拖到3月根本春酒",NOTABU
19768,豐原有什麼好吃的?在哪但很多人排隊是真的,NOTABU
24440,有沒有鎖喉的八卦?打電話問功夫,NOTABU
25446,"索隆用嘴咬刀怎麼都不會流口水?握把會吸水啊,所以別人都不敢拿他的劍,超臭的",NOTABU
78991,"如果女生誤闖八卦?這裡好多工具人宅宅,超棒der",NOTABU
51230,誰發明新聞唸稿語氣的?智障低能記者啊,ABU
92220,羅禮士颱風天怎麼去上班的?你不知道為什麼要有颱風嗎?那是因為羅禮士覺得熱,NOTABU
33883,"特斯拉是不是無敵了?去官網隨便選一選就4百萬6百萬,媽的垃圾關稅",ABU
34754,"台灣紙鈔設計不方便付小費?台灣沒這國情,出國要給就先去換好鈔",NOTABU
44293,"有沒有Apple,Map暗黑功能的八卦?果黑們見識到蘋果的魅力了吧",NOTABU
22137,"今天北部是不是適合看星星?陪妳去看流星雨,落在這地球上",NOTABU
10912,"板上有人打得贏吃屎哥?廢物肥宅上去一樣下場,看國棟就知道了",ABU
92169,中秋烤肉是不是惡習?你乾脆說撥柚子戴柚子帽太智障是陋習,ABU
60291,"有沒有不拆書的掃描神器R?明明就有,GOOGLE一下啊",NOTABU
49513,"有沒有Africa,rikiko,的八卦?怎麼跟Fjallraven有點像",NOTABU
93674,"阿喜還可以撐多久?她的價值就是素人啊,變藝人之後不脫俗又不好笑也沒",NOTABU
27321,"Mon,Feb6,05:21:21,2017?公投建國沒人能拒絕",NOTABU
24502,通識被退選?哈哈死好最好被21死當退學變社會廢物,ABU
46287,"月入70K在高雄能嘛?能到70k沒宿舍是你廢,有的話照前述會軟腳",NOTABU
49499,到底是不能自已還是不能自己?自已阿你跟智障記者認真?,ABU
90121,是不是只有正妹敢罷工?垃圾台女不想付出只想爽,ABU
82568,女孩們會買著色本來紓壓嗎?我都買幼稚園小孩的那種著色本哦,NOTABU
58867,"有沒有鳳梨粽子的八卦?請正名,夏威夷粽子",NOTABU
14511,"Hebe,VS,林逸欣,誰正?這2人的個性一般人搞不定的,還不如找個性好的普妹",NOTABU
23387,"三個奶妹選哪個好呢?,o'_'o?我還以為是有三個奶的妹,想說這麼猛~~",NOTABU
54237,蕭邦的練習曲是給人類彈的嗎?No.4以前高一在管樂社還跟朋友一人彈過一次,NOTABU
70025,"紫煙裊裊升起,隔江千萬里?好啦,我知道你要說日照香爐生紫煙",NOTABU
37476,曾拌麵跟老媽拌麵哪個才是拌麵界王者?死肥宅講三小幹,ABU
18643,正妹看到肥宅或帥哥裸體反應會不同嗎?幹一個看到垃圾怎麼比啦,ABU
48314,公平貿易?星巴克咖啡店就是,NOTABU
92733,誰罵我白癡我就告你?版主權限看的到文章修改之前跟之後的文字,ABU
25657,"外省小妹,外送小妹,都幾?當然是外省小妹,外送小妹你要養她一輩子",NOTABU
16177,"有沒有在星巴克拉直銷下線的八卦?盡量不要,在那邊講話會影響別人讀書",NOTABU
51238,請問有中華客服掛了的卦嗎?、090..等專線都無法撥入,NOTABU
70423,我覺得很skr?我覺得很姆咪?他媽的公三小幹你娘,ABU
82835,"踩地雷進階,78秒算及格嗎?一堆要用硬解去拚,根本沒參考價值",NOTABU
66898,"中國霧霾會不會影響到我國?核污多吃點,別給台灣人吃垃圾",ABU
91402,楊過憑啥叫西狂?黃藥師都比他狂好嗎一個智障到底狂在哪,ABU
72105,台北公宅補貼的限制沒思考過阿?公宅就是騙人給人希望的垃圾而已,ABU
15248,"泰國蝦有比白蝦好吃膩?泰國蝦肉很多好嘛,肉質也不錯,根本",NOTABU
12224,"有促進排便的運動嗎?有啊!其中最有效的一個運動叫做""吃菜""",NOTABU
67459,有沒有鋼珠筆爆出鋼絲的八卦?那台灣有能力製造嗎,NOTABU
44495,"誰會買Vespa,946?有錢人的玩具",NOTABU
89645,"豆漿配油條是不是唯一解?油條又硬又油,死肥宅才吃",NOTABU
79095,"為何開膛手傑克有資格登世界第一殺手?ps4電玩,1886有交代了牠們是狼人",NOTABU
54596,有沒有人均智商的八卦?柯P跟阿文智商平均100,NOTABU
90828,"現在還有很兇的地方嗎,實況看看?哈哈哈哈哈哈",NOTABU
88422,"你對我多好,多溫柔,多認真?你他媽的才幾點?",ABU
84725,有沒有GundamInfo更新越來越慢的八卦?看不懂QQ,NOTABU
91368,台灣用IPHONE人數是不是破70%?在安桌面前IPHONE可是垃圾輸慘,ABU
17816,"暑假社團出遊塞車,學妹想大便怎麼辦?你他媽哪來的學妹啦幹你娘",ABU
77894,"康熙怎不叫鰲拜去打吳三桂?鰲拜輸了就算了,鰲拜贏了,皇帝就換人了",NOTABU
33356,振興八卦問卦廢文計畫?你他媽的是誰啊?幹你娘滾啦,ABU
21988,"有沒有奴到做白工也不敢出聲的八卦,?端盤子不算學習?你沒去過大飯店",NOTABU
26546,如果master大師就這樣一直下下去?邊角輸了結果中間圍一大片圍棋心機好重好恐怖,NOTABU
85510,理科太太有很糟嗎?呃…你高興就好,NOTABU
81596,假新聞用標註有用嗎?新聞不查證媒體真的是垃圾,ABU
82539,哪來這麼多真肥宅?不要女生充當肥宅好嗎?拉低肥宅水準,NOTABU
16150,長榮要不要乾脆租機師飛機給華航?直接跟華航租空姐不就好了,NOTABU
87517,有沒有PTT看不起巴哈姆特的八卦?巴哈智障跟高手的比例大概是10000:1,ABU
90383,"如何分辨潘瑋柏跟周湯豪?一個會忘詞,一個不會",NOTABU
52474,"八卦這麼多族群,何時變柯粉柯黑專區了?什麼只要攻擊非柯P,你是柯粉對吧",NOTABU
77942,"頭越大越聰明?小頭症不一定會智障,平均功能比較低是真的",ABU
61060,"漂亮的妹出現在違和的地方是不是大加分?女性+拳擊+歌妓,這組合怎樣",NOTABU
38382,"為什麼綠的就是好紅的就是不行?紅統本來就是對的,一堆人被資進黨洗",NOTABU
60878,"有沒有中道的八卦?台灣人智障比例太高,跟他們說這聽不懂阿",ABU
15270,"媽媽不給我錢買LOL的造型,快鬧革命了怎辦?學孫中山啊,去蘿莉",NOTABU
24429,"為我的深綠媽媽跟大家道歉?人家跟你投不一樣就罵智障,你也沒好到哪",ABU
73717,八卦版怎麼這麼仇村上?備胖虎打趴後就逃到越後去了,NOTABU
69512,在COSTCO遇到肥宅小孩哭一小時怎辦?他媽一個小時哭到我都覺得煩,ABU
24579,打籃球遇到五位黑人怎麼辦?爭不到運動獎學金,NOTABU
19053,加拿大是不是故意在嘲諷台灣啊?誰鳥台灣這種垃圾政權阿,ABU
38533,"有沒有平均90的八卦?哈哈,好矮",NOTABU
72157,"請問要扮女裝,簡單的一套化妝品要多少錢?人家穿過的會亢奮去翻舊衣回收箱",NOTABU
93276,"鎮上最近搬來的很跩的魔女484台女?魔女宅急便,給我滾,",NOTABU
78282,"用石頭雕刻成西洋棋子有多難阿?去大橡樹挖錢,假釋時屌一點",NOTABU
83055,應徵工作不帶履歷表?叫他滾好了,NOTABU
19694,公車為啥不像捷運裝個關門警示音?夾一下不用錢,NOTABU
83982,"當兵遇到少將叫學長好,會被罵嗎?我一兵有次叫上尉人官叫學姐……超丟臉",NOTABU
70675,環評跟環團是台灣低薪的推手嗎?智障台北人才是吧,ABU
72584,"同事約尾牙後去她家續喝該帶什麼?你就帶一打套套一瓶禮炮去,然後馬上離開",NOTABU
87667,台灣阿童是不是錯了?柯黑又來了,NOTABU
61982,跟不熟的人類聊天要一開始聊什麼比較好?中二病不要發作就好,NOTABU
26231,放警察鴿子會怎樣?哪來那麼多假設,NOTABU
41751,字的美醜跟書讀的好不好有關嗎?無關我看過一堆妹子字美人腦殘,ABU
43317,"8+9都很有錢嗎?女朋友去賣肉,北部價格高,好賺不?",NOTABU
22210,有沒有人是被老師騙去唸什麼系?叫人選校不選系的才該去吃屎,ABU
17773,"為什麼豬肉會有臭腳味?妞妞又牛牛,還國動辣",NOTABU
94131,"聯邦跟吉翁到底分出勝負了沒啊?=,=?吉翁應該會拿新人類條款去壓聯邦,到時",NOTABU
11185,"機車騎士行為哪項比較垃圾啊?改排氣管啦,幹吵死了",ABU
88951,春節開車出門的在想什麼?智障啊我阿姨從台東開到台北花了14小時給你參考,ABU
57324,"會在意IG被退追蹤的到底是甚麼人?上次退一個,還密我追問,太可怕了",NOTABU
79123,"青年是不是該支持現在就延後退休年齡?金都出現大量的盈餘,因為員工壽命普遍不長",NOTABU
23170,失戀後要怎麼走出來?靠北靠目台灣男生真的廢物不是個樣子,ABU
58810,"豆導給60萬是不是大敗筆?女的應該很正,有圖嗎",NOTABU
98860,有沒有下雨天室內溼度反而降低的八卦?除濕機的顯示壞掉了下雨濕度會提高,NOTABU
21504,"葡萄牙的葡萄有什麼過人之處?還有一個國家用你的懶立國,才屌!",NOTABU
90666,蘿莉有多愛吃葡萄?噁心肥宅幹你娘滾啦,ABU
48608,#已經正式取代P.S.了嗎?#一堆人不會用亂用,NOTABU
94881,"歐洲是怎麼從火藥庫變成好朋友的?外加該獨立的都獨立了,沒啥好打",NOTABU
69442,"貓貓跟狗狗誰喜歡摸摸?不會就不要亂用=,=",NOTABU
51886,八卦板上多益750的人多不多呀?上次裸考還真的1000,NOTABU
41899,"女版為何人氣第二?想跟女生互動啊,現實生活做不到的事",NOTABU
99240,小花餅星星餅乾）有人沒吃過嗎?我只吃上面的糖,NOTABU
47781,PTT流行語冠軍會是發大財嗎?一堆草包白癡最常喃喃自語,ABU
80105,肥宅什麼時候會退流行?等死肥宅滾一滾啦幹,ABU
29905,"711休息區怎麼一堆瘋子?瘋子太多又不管好,才會出來亂砍人",NOTABU
92725,"鬼又沒有消化道,普渡到底在拜什麼?真的好笑,台灣什麼資源都沒,就是小吃最",NOTABU
97132,台北市怎麼會有韓粉?真的一堆智障韓粉,ABU
70786,NVIDIA要怎麼念?好險我沒錢都買amd顯卡沒這困擾,NOTABU
33659,有沒有小畫家畫的圖的八卦?先畫個圖來看看,NOTABU
23820,以前八卦版比較優質算貴古賤今?現在真的太多低能幻想文了不好笑,ABU
80009,我有個朋友失蹤了?開戰時刻你他媽的不要亂搞好嗎,ABU
10644,女孩兒騎Ubike都會消毒嗎?還要騎ubike太low了,NOTABU
70219,"戈登是廚師界形象最好的嗎??愛罵fuck覺得形象好,哪裡有問題",ABU
96744,"韓流發威連日本人也瘋狂?幹媽的笑死,有像中天快來吃屎啊",ABU
50383,所以台中老人健保免費很爽嗎?幹你媽貪婪老人死全家,ABU
17052,小學欺負啟智班的卦?垃圾政客不能說嗎?,ABU
36181,吶…肥宅會打球有加分嗎?噁噁噁噁噁嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔,NOTABU
83342,廚師算服務業嗎?死肥宅給我滾,ABU
73592,"我朋友他老闆一直被單抓是怎樣啊?這我知道,駭客任務",NOTABU
41613,怎樣一句話惹怒5ch肥宅?全世界也只有台灣有那麼多賤種蠢渣會舔敵,ABU
49766,"愛韓國魚的都是哪些人?比起韓國魚話題,我比較愛吃台灣鯛",NOTABU
28310,BUG要唸bug 還是bug?我都念幹你娘,ABU
50539,台灣不搞電競是不是正確的選擇?電競是賺那些?能發展什麼產業?養活幾個人?,NOTABU
64752,"關於今年姆咪要跟誰過聖誕?姆咪給你,剩下14個學生跟我過",NOTABU
50361,"一次跟五個女生告白,算渣男嗎?五個都幹過一遍而且沒有被吉才算",ABU
37968,做一個費文清單置底?bushwick,NOTABU
41307,"uber要怎麼樣才叫的到?叫普通計程車阿,一樣有伴遊",NOTABU
44877,看醫生會看學歷嗎?我都看我家附近同時有西醫、中醫、藥師執照的醫生,NOTABU
71081,有沒有沒有傘的孩子的八卦?長大變禿頭,NOTABU
53283,"電視,當螢幕用,可行嗎?真的太大了,只是工作的話30吋就超大了",NOTABU
10906,鄉民女神後繼無人?剛剛說要在228公園啥的還不出來!,NOTABU
95729,"電力充足,空氣好,好奇怪喔?夏天又下雨,空氣當然好",NOTABU
58482,"大家英文打O第一個出現的是什麼?I,我打o出現這個是什麼鬼",NOTABU
94659,"壽喜燒怎麼吃最好吃?不要放青菜,純吃肉,就沒有黑菜的問題",NOTABU
20020,"為什麼美國車打不贏日本車?貴又沒比較好用,傻子才繼續買",NOTABU
93299,無預警左轉的智障老人有沒有法可管?幹我每天都會遇到,ABU
26233,為什麼網美不去直播在巷口肉燥飯吃飯?因為鬼島的東西94LOW啊董ㄌ嗎,NOTABU
50211,台灣為什麼會缺工?外勞會到台灣工作的原因你都講完了,NOTABU
59499,不覺得一堆人說啥都幾很奇怪?真的覺得根本腦殘,ABU
74620,韓粉怎麼能這麼支持?垃圾人支持垃圾,NOTABU
57203,"該怎麼扭轉第一印象?記憶喪失誤）,重設第一印象",NOTABU
90110,"肥宅社工加幾分?ㄟ('v')o,必修0學分",NOTABU
36206,所以風向吹到哪了?吹到小香腸,NOTABU
86002,"有沒有其實八卦版鄉民很可愛的卦?跟林爸一樣可愛阿,林爸演講時會一直罵髒話",NOTABU
17704,"台灣技職教育如何改變?不讀書,不尊重專業,沒有良心,柯說的真是太對了",NOTABU
85050,做直銷的人後來怎麼了?以前有個朋友做直銷嗆台大電機說你畢業能多好,NOTABU
38544,"驚!統計老師好像會絕世武功?要念研究所的話還是加減撐一下,一定要用的東西",NOTABU
48982,不如就一起推文結個緣 留下顆善的種子?幹妳娘我好像快進桶了,ABU
93954,TLC頻道是不是母X頻道?偶爾有美國美食這種肥宅最愛的節目,NOTABU
66651,在部隊中戰車霸主是?台灣的坦克都是垃圾多買些標槍比較實在,ABU
71087,為什麼趙正平的私生子事件沒黑掉?台灣人就愛狗屎爛咖,ABU
36858,喝過清來冬瓜茶的年紀都多大了?吸管我都邊邊咬一個小洞再用鑽的進去,NOTABU
48719,"俄羅斯屬亞洲還是歐洲?歐洲人說是亞洲,亞洲人說是歐洲",NOTABU
37495,"為啥很多人認為法鼓山要不行惹?接班人,當然不會去挺後面的人,很多大明星",NOTABU
72471,"慟!OREO餅乾裝錯邊?我每次吃完oreo屎都超黑的,屢試不爽",NOTABU
76063,散客辦好市多會員會虧嗎?之前新莊店開幕前有活動第一年卡費等於半價怎麼沒辦,NOTABU
82113,周星馳的武打厲害嗎?架式還不錯屬於好看的花拳繡腿我是講認真的,NOTABU
99139,夜餐吃什麼好?夜餐是三小?吃屎試過沒,ABU
13899,"柯南跟小蘭洗澡時,勃起會怎麼樣?體能狀態不是變差了嗎?",NOTABU
81313,"當龍舟鼓手要注意什麼?虧我還帶粽子去,結果沒掉到水裡",NOTABU
74852,今天流行垃圾推圖嗎?幹我要把自動開圖關掉了一堆鳥圖超傷眼,ABU
50689,"愛爾蘭為什麼變得那麼有錢?愛爾蘭氣候差,很少人移民過去",NOTABU
62757,有沒有腦殘沒藥醫的八卦?看看國民黨,ABU
50933,"皇帝之橫世霸業算不算是神作?我超愛這遊戲的說,不過後來都沒有出",NOTABU
47053,"四海跟八方是什麼梗?天天輸球,天天問自己,到什麼時候才能得冠軍",NOTABU
35075,"有不酸高雄捷運就會死的八卦?為什麼車廂不掛多一點,冷氣早上不全開怪怪der",NOTABU
58469,"講話就是要中英交雜比較潮嗎?這種通常英文都超爛的,哈哈",NOTABU
34508,台灣垃圾都不覺得自己是垃圾?台灣保護垃圾大於人,ABU
50043,"無科學證據就能煽動鄉民歧視他人?發錢?人讓自己被人歧視,臺灣就是太自由了",NOTABU
44621,"什麼時候開始流行空氣清淨機?我一人住一層,買了4台清淨機",NOTABU
80269,"小黃司機的道德感為何普遍低落?等到哪一天沒錢就知道了,XD",NOTABU
94051,這是什麼蟲?我猜是細細長長圓形的深咖啡色多腳蟲,NOTABU
12326,"中國會抵制吉利汽車嗎?吉利的競爭中國車廠,就煽動人去砸啊XDD",NOTABU
82743,"一億年後地球人類科技?原始人到現在也才不到十萬年,可悲文組",NOTABU
81261,有沒有中國影像創作者很閒的八卦?就練習造謠啊一堆智障中年9.2最愛看,ABU
45790,"樓下學生妹的內褲飛到我家,該怎麼還她?放個連假肥宅的幻想文又豐富了起來",NOTABU
27211,這時間就在噓文的是不是低能兒?真的是他馬的低能兒,ABU
98141,"有沒有meteor的卦?很好玩啊智商跟低卡差不多,放個餌可以釣一堆",NOTABU
43033,"五月天汽車vs中保無限+,那個廣告比較煩?每次開車都要聽N遍,偏偏有人只聽那種鬼頻道",NOTABU
56584,"iPhone,5,可以屌打iPhone,7嗎?有玩遊戲的人,螢幕不能太小",NOTABU
62089,路徑詭異的颱風?以前有個2進2出的颱風差點搞死台灣,NOTABU
30365,開始覺得姆咪可愛是不是第三人效果的展現?玩那麼多活動一起來是想累死喔,NOTABU
47402,"這麼晚沒睡,因該沒力氣噓人?黨沒說能下班中國台北人敢擅自下崗位?",NOTABU
36522,郭太圓是智障嗎?郭泰源不只腦袋不靈光下半身也只剩尿尿功能,ABU
16060,放棄結婚是不是挺有搞頭的?說來說去還沒搞頭阿,NOTABU
92819,送女友卡片寫錯名字怎麼辦?花店玫瑰名字寫錯誰,NOTABU
51780,健康捐的錢都跑哪去了?問那些死Gay啊!垃圾人種,ABU
37300,石虎設計師江孟芝的八卦?台男好了啦,NOTABU
10720,土耳其人為何那麼愛來台灣發展?土耳其差台灣差很多好嗎,NOTABU
58012,石牌在台北市的階級大概是Pr多少?台北的垃圾,ABU
23809,"伍佰的歌哪一首最讚?台灣KTV點不到鋼鐵男子,結果上次去對岸唱竟然有",NOTABU
96427,"蝙蝠俠打得贏超人打不贏班恩的八卦?劇情需要啊,如果超人去演美國隊長,照樣輸給隊長",NOTABU
79312,"費神會不會後悔不打法網?可惜當初遇到巔峰的Nadal,少了好幾座法網",NOTABU
90647,"有沒有選後51區就要公諸於世了嗎?他最好敢公開,反正是選舉嘛,說什麼都行啦",NOTABU
98396,有回收業者可以解釋一下AWS給文組聽?就他媽的只是一個主機,ABU
71266,蔡瑞雪會想當女校老師嗎?死肥宅給我滾啦幹你娘,ABU
36223,妹妹不見了?誰在乎啊幹死肥宅就給我滾,ABU
51192,幫甲甲抽血跟動手術的人在想什麼?有愛滋還硬要想捐血還說歧視智障,ABU
95368,"有沒有三立好像放棄華劇八點檔的卦?台劇就台劇什麼華劇,跟HTC一樣舔共",NOTABU
12205,姆咪會加入公主連結嗎?死肥宅給我滾啦幹你娘,ABU
62259,怎麼接受自己是個垃圾廢物的事實?去看新聞看更廢的廢物,ABU
14274,"嘴紅媒大賽開始!台畜教化不可等,避免台灣成為畜生島",ABU
62853,"台灣會讀閩南語字的人多嗎?你是台羅人,還是台灣人呀",NOTABU
73769,"有沒有阿寧笑起來很萌?說個笑話,不做作",NOTABU
39953,誰是泡麵界裡的敗類?雙響炮真的拉基,ABU
25956,"老人家滿口牙齒是不是家裡很有錢?其實該注意一下不要吃太硬的東西,吃東西輕",NOTABU
27970,有沒有車子內裝都會有點菸器的八卦?回家抽啊,NOTABU
48689,"一個字形容自己?想了很久,還是只有一個帥字,我倒是落入俗套了",NOTABU
29478,張雅琴是不是過譽了?家人都覺得她很吵像機關槍給人壓迫感很重,NOTABU
69068,常常不小心就中了?突破盲點不只去一天　這女的根本,NOTABU
36868,有玖壹壹911刪文從帥團立刻遜掉的卦?垃圾歌製造機醜男雲集團,ABU
72502,惑!為什麼我會睡了七十年?我認識一個吸血鬼躺在鐵箱裡100年了,NOTABU
70721,可以六點半叫我起床嗎?你可以去汪踢板徵人啊XDDDDDDDD,NOTABU
47974,蔡要怎麼取名?蔡逼八啦幹!,ABU
27959,有沒有小車神的八卦?小舒馬克?,NOTABU
18223,"女生願意出來跟你吃飯,代表什麼?她月底沒錢了,找人付錢",NOTABU
70375,中秋沒要回鄉要嘛?滯南北部人,NOTABU
23006,"穿緊身衣的金髮洋妞在毆打老人該阻止嗎?雷三小,有種就直接說完所有劇情啊",NOTABU
72121,大學為什麼沒有補考機制?不想唸書麻不出去工作?,NOTABU
18134,早睡是不是代表老了?睡你媽逼起來嗨,ABU
50334,"阿基師是特級廚師嗎?乾脆說他是被強暴然後提告,哈哈哈",NOTABU
82760,中秋節該紀念阿福?阿福真的好可愛,NOTABU
61778,安卓回來當兵國防部不召募嗎?他入伍第一天應該就會打申訴電話啦,NOTABU
72040,廢物記者請進?記者被台灣罵好幾年了結果沒半點長進還更爛,ABU
20818,"男生出軌就被酸,女生出軌是值得更好的?糟糠之妻不可棄,中國人就這樣",NOTABU
20339,"現在新聞台的台灣地理到底誰教的?名稱是台灣電視公司(台視),結果台灣縣市還搞錯",NOTABU
11859,肥宅Line或臉書的大頭照?你很腦殘嗎?敢這樣說動漫是卡通,ABU
85658,節儉的肥宅有加分嗎?死肥宅給我滾啦幹你娘去死,ABU
81236,為什麼謝霆鋒不選奶大年輕的?真的要選也選年輕的,NOTABU
47840,"這場雨救了gogoro,?個洞在裡面你平常也看不到,卡到摔車吃水超爽",NOTABU
33986,"還不睡?,現在應該都下班了吧?要去搭飛機啦",NOTABU
75266,"有沒有韓國神話故事的八卦?台灣原住民有很多很潮的傳說,像大ㄐㄐ人,可以搭橋",NOTABU
62151,"台女有男友還在戀愛網站交友,很明顯了?台灣一堆怕女朋友,怕老婆的垃圾",ABU
69426,"空服員最愛罷工嗎?就看準罷工一天公司要賠上億阿,一群賤人",ABU
86222,勇士今年會奪冠嗎?垃圾嘴綠剛剛還踩別人腳呢,ABU
78059,"有沒有日文sowgga的八卦?原來如此=,=",NOTABU
64083,現在是不是只有有錢人在乎風水?看總統大選預測就知道這些人水準,NOTABU
76869,有沒有安麗2.0的八卦?我吃泡麵是因為泡麵很好吃,NOTABU
22723,"當兵是生活白癡的話會怎樣的八卦?那真的很危險,建議你驗退比較好",ABU
79359,早餐吃三顆蛋會怎樣?很多人關注嗎,NOTABU
14649,"貪汙明明很嚴重可是一般人都無感?因為貪污有台灣價值,aka綠",NOTABU
50744,有健康和不健康結合的八卦嗎?一個是垃圾油脂類一個是健康油脂,ABU
